session_type,driver_number,transcription,player_ts,duration_ms,inserted_at
quali,24,"Sainz, two seconds, pushing. Stroll now pushing, three seconds.",2023-09-02 14:06:19,8437,2023-09-02 14:06:22
quali,77,"Okay, now you'll have 4-5 seconds till Sainz. Stroll is 3 seconds behind Sainz pushing. Alonso 3 seconds behind Stroll.",2023-09-02 14:06:12,11658,2023-09-02 14:06:21
quali,24,Stay negative on the dash.,2023-09-02 14:06:15,5493,2023-09-02 14:06:18
quali,18,"Fernando, four seconds behind.",2023-09-02 14:06:09,9290,2023-09-02 14:06:18
quali,1,Gap out. So look. Eyes on left. So box this lap.,2023-09-02 14:06:13,7221,2023-09-02 14:06:18
quali,11,Is that entry or apex on the medium speed?,2023-09-02 14:06:06,6240,2023-09-02 14:06:15
quali,40,"OK, you're on the bridge. You go to P1. Go to P1. You stay in P1. And once you release the car, back to P2 and you bring it back.",2023-09-02 14:06:04,12149,2023-09-02 14:06:15
quali,2,"You're good on the delta. Minus six. My first car pushing out of sync is Leclerc pushing turn 4. Leclerc within nine.",2023-09-02 14:06:05,11189,2023-09-02 14:06:14
quali,24,"Switches. Entry plus one, turn four. Sainz, four seconds pushing.",2023-09-02 14:06:05,9568,2023-09-02 14:06:11
quali,77,Four seconds now.,2023-09-02 14:06:08,4746,2023-09-02 14:06:10
quali,63,And just keep on top of that delta.,2023-09-02 14:06:01,5642,2023-09-02 14:06:09
quali,10,"So, Hamilton ahead. We think he's boxing. We've got Albon behind with a three-second gap.",2023-09-02 14:05:56,9312,2023-09-02 14:06:08
quali,22,Stop in front of the garage.,2023-09-02 14:06:07,5109,2023-09-02 14:06:07
quali,44,George was 22.1.,2023-09-02 14:06:04,6197,2023-09-02 14:06:07
quali,20,Mode push. Good to go.,2023-09-02 14:06:02,6389,2023-09-02 14:06:06
quali,77,Leclerc now six seconds after him is Sainz. A further four seconds and then the two Astons.,2023-09-02 14:06:01,9226,2023-09-02 14:06:05
quali,11,Do a flap adjust if you want. No threats behind. Stay on the delta.,2023-09-02 14:05:57,6901,2023-09-02 14:06:05
quali,63,"So, Albon now, car in P1. He's done a 22.1, so 25 milliseconds.",2023-09-02 14:05:54,9120,2023-09-02 14:06:05
quali,40,"Box, box, box, box. Watch your braking lights.",2023-09-02 14:05:58,5450,2023-09-02 14:06:03
quali,81,Cars behind are in phase. Gap to Magnussen currently 5.5.,2023-09-02 14:05:57,6965,2023-09-02 14:06:03
quali,14,"Yellow ball, yellow ball.",2023-09-02 14:06:02,5152,2023-09-02 14:06:02
quali,24,Then Stroll pushing and that will be main time loss turn 4 and 5.,2023-09-02 14:05:57,9354,2023-09-02 14:06:02
quali,2,"Maintain front on the second cone for the moment. Focus on dropping rear. Make sure you are within your delta. Thank you. Just negative. Sector 1 was matching Alex. Sector 2 plus one tenths. Sector 3 plus one tenths. That's a big brake turn 7. Big brake turn 7. And brake mid-tool at turn 8.",2023-09-02 14:05:38,22858,2023-09-02 14:06:00
quali,77,"Climb out 9 seconds and to Zhou it was mostly turn 2. Turn 2, traction.",2023-09-02 14:05:51,9162,2023-09-02 14:06:00
quali,44,"So, currently P7. It's a four tenths to Albon P1.",2023-09-02 14:05:53,7328,2023-09-02 14:05:59
quali,20,"You're minus 0.5 and the deltas are quite close at the moment.",2023-09-02 14:05:54,7861,2023-09-02 14:05:57
quali,27,"Okay, so you have Lawson. There's basically five cars ahead. Lawson is five seconds ahead. He's got Alonso five seconds ahead of him. You're quick. Do you whack up or not? Because he's going quick. Okay. Lawson's boxed, so don't worry about Lawson. So there's Stroll, Tsunoda, Alonso. You're seven seconds behind Alonso. He's backing up a little bit. So I would just go charge off mode push. Alonso is eight ahead.",2023-09-02 14:05:29,29770,2023-09-02 14:05:57
quali,11,"Yeah, copy. We are double cool, so we can do a flap adjust if you want.",2023-09-02 14:05:53,5792,2023-09-02 14:05:56
quali,24,Watch Leclerc now. Then Sainz pushing.,2023-09-02 14:05:53,6538,2023-09-02 14:05:55
quali,63,"Blue 11, position 2.",2023-09-02 14:05:47,5600,2023-09-02 14:05:54
quali,14,"So Lance is four and a half ahead of you. He's gone. I know there's two ahead of you, but go one. Go one.",2023-09-02 14:05:47,7904,2023-09-02 14:05:53
quali,24,"Over the line, charge on, charge on. Seven seconds behind Leclerc, start pushing now. Behind Leclerc, Sainz, five seconds, pushing. Then Stroll, pushing.",2023-09-02 14:05:39,15093,2023-09-02 14:05:51
quali,22,I will box the box.,2023-09-02 14:05:51,4704,2023-09-02 14:05:51
quali,11,Mainly medium speed.,2023-09-02 14:05:46,4874,2023-09-02 14:05:50
quali,4,"First car in the pitlane will be Leclerc, opening the lap now.",2023-09-02 14:05:47,6901,2023-09-02 14:05:49
quali,63,Reset the lap time data or update it.,2023-09-02 14:05:40,6730,2023-09-02 14:05:49
quali,10,And if we could get sock eight.,2023-09-02 14:05:42,5365,2023-09-02 14:05:48
quali,18,So 1.3 ahead. So go one. Gap ahead 1.5. 1.9.,2023-09-02 14:05:38,9674,2023-09-02 14:05:47
quali,81,Maybe some minimum speed to turn 9.,2023-09-02 14:05:43,5941,2023-09-02 14:05:47
quali,31,"Happy to hold this position. We've got Piastri nine sessions up the road on a slow lap. It's not 100% he's doing single cool.",2023-09-02 14:05:31,13408,2023-09-02 14:05:46
quali,20,"ECO, five seconds in front of you.",2023-09-02 14:05:46,6005,2023-09-02 14:05:46
quali,44,"Okay, so we're waiting for other cars to finish their laps.",2023-09-02 14:05:40,6624,2023-09-02 14:05:45
quali,10,"So sector 1, there's two tenths to P1. Sector 2, two tenths to P1. And then sector 3, we've got half a second.",2023-09-02 14:05:27,12810,2023-09-02 14:05:45
quali,23,"That's a solid start.",2023-09-02 14:05:42,4832,2023-09-02 14:05:45
quali,40,"Box, box, box, box. Stop in front of the carriage. Watch your brake lights.",2023-09-02 14:05:39,7818,2023-09-02 14:05:44
quali,14,Have one more good brake. Brake is looking pretty good.,2023-09-02 14:05:42,5941,2023-09-02 14:05:44
quali,4,Mind your delta.,2023-09-02 14:05:43,5002,2023-09-02 14:05:42
quali,77,"Over the line. Mode charge. Mode charge. That's currently P7. First car pushing is Leclerc, 11 seconds behind. Zhou in P5 in a 22.4.",2023-09-02 14:05:31,13941,2023-09-02 14:05:41
quali,18,It will just be Leclerc and Sainz to go. Sainz is one second in front. Tsunoda should be pitting behind him and then Fernando is behind him. You are going to take your optimum gap to Sainz. We need to prepare the brakes now. Sainz is 1.5 in front. Leclerc is gone.,2023-09-02 14:05:21,18698,2023-09-02 14:05:40
quali,81,"So, Oscar, opportunities are a little bit braking for the second chicane and minimum speed parabolica.",2023-09-02 14:05:32,9056,2023-09-02 14:05:40
quali,1,"Engine 13, engine 1-3, position 8.",2023-09-02 14:05:34,7626,2023-09-02 14:05:40
quali,22,I think rotation in high speed is not too bad. We can keep similar. Or maybe just one step. But no mercy.,2023-09-02 14:05:30,12256,2023-09-02 14:05:38
quali,20,"Verstappen was done for track limits at turn 7, so he lost P1.",2023-09-02 14:05:34,7861,2023-09-02 14:05:38
quali,11,"No, that's 1-0. But it was a little bit on the...",2023-09-02 14:05:29,8565,2023-09-02 14:05:38
quali,14,"Yeah, Tsunoda's picked up the box. Tsunoda ahead of you, boxing.",2023-09-02 14:05:36,6325,2023-09-02 14:05:37
quali,63,Limits. Turn 7.,2023-09-02 14:05:33,4725,2023-09-02 14:05:36
quali,2,"Okay, target 0 on the delta, target 0 on the delta, Nsync double slow. Drop the rear.",2023-09-02 14:05:27,9354,2023-09-02 14:05:35
quali,14,"So you're all good on the delta, no problem. There's a three car ahead of you to start a lap. I'm a short snow today.",2023-09-02 14:05:28,9141,2023-09-02 14:05:33
quali,16,"I will have low intensity on the wind, and it will be mode push for last corner. Mode push.",2023-09-02 14:05:15,17312,2023-09-02 14:05:32
quali,20,"10 cars, 11 cars completed. Lap time, you're P6 at the moment. 22.85. Hamilton, walk-place head of you, 22.5.",2023-09-02 14:05:22,13578,2023-09-02 14:05:32
quali,63,"Sorry, repeat. I said I'm surprised, isn't it?",2023-09-02 14:05:21,6986,2023-09-02 14:05:30
quali,4,Car behind is Ocon on our lap.,2023-09-02 14:05:27,5984,2023-09-02 14:05:27
quali,23,"Okay, so it's a double cool, zero on the dash, maintain the front, drop the rear.",2023-09-02 14:05:21,7818,2023-09-02 14:05:27
quali,44,Just remember to stay on that delta.,2023-09-02 14:05:23,5109,2023-09-02 14:05:27
quali,10,"So they'll recharge on, recharge on, that's P6 currently. Focus on recharge.",2023-09-02 14:05:13,10869,2023-09-02 14:05:27
quali,22,This is a good flap.,2023-09-02 14:05:27,4746,2023-09-02 14:05:26
quali,11,Stay in your delta. And let me know if you want to fuck adjust.,2023-09-02 14:05:20,6965,2023-09-02 14:05:24
quali,14,"There's a chance Tsunoda ahead is boxing. Lance is five seconds ahead of you. Sainz is only one second ahead of Lance.",2023-09-02 14:05:18,10293,2023-09-02 14:05:23
quali,4,Opportunity. Turn 7. Focus on exit.,2023-09-02 14:05:22,6432,2023-09-02 14:05:23
quali,1,"Okay, that lap time was deleted for track limits at turn 7, Max. Front flap adjustment then? Yeah, like three clicks. Okay, understood. So, box.",2023-09-02 14:05:04,15968,2023-09-02 14:05:20
quali,40,"No one wishing behind. Keep the pace up on your way in, please. No times.",2023-09-02 14:05:15,7157,2023-09-02 14:05:19
quali,63,"So, currently P1.",2023-09-02 14:05:12,5621,2023-09-02 14:05:19
quali,31,"Okay, so all the cars around you are on slow laps now. We've got Perez exit turn 3 further up the road. We can't go recharge off to turn 4, that would be helpful. You've got room to overtake a couple of these guys if you want.",2023-09-02 14:05:03,16351,2023-09-02 14:05:19
quali,18,"I'm having a good brake prep, good brake prep.",2023-09-02 14:05:14,5749,2023-09-02 14:05:19
quali,18,"So having some laps deleted for turn 7, Verstappen already. Work on these tyres.",2023-09-02 14:05:05,9034,2023-09-02 14:05:15
quali,14,"So already people are getting laps deleted for turn 7, so a bit of caution turn 7 to start with.",2023-09-02 14:05:08,8586,2023-09-02 14:05:14
quali,11,Would you like a flap adjust?,2023-09-02 14:05:11,4810,2023-09-02 14:05:14
quali,16,And we need to be negative. The reminder needs to be negative. And for the tyres we need plus three.,2023-09-02 14:04:56,14581,2023-09-02 14:05:13
quali,55,Just be careful with Stroll behind you on outlap.,2023-09-02 14:05:05,7285,2023-09-02 14:05:12
quali,63,"Sir, just keep on top of that delta.",2023-09-02 14:05:08,5770,2023-09-02 14:05:12
quali,4,"And let's try to maximise the full throttle to charge the pack.",2023-09-02 14:05:11,6858,2023-09-02 14:05:11
quali,11,"OK, no immediate threats behind.",2023-09-02 14:05:07,5322,2023-09-02 14:05:11
quali,40,"Front is strong on that set. I need to feel on a new tyre. Let's keep the same for the next. We have two opportunities. Keep the same for the next.",2023-09-02 14:05:00,10890,2023-09-02 14:05:10
quali,63,"Strat 1. Box, box. Copy that.",2023-09-02 14:04:59,8031,2023-09-02 14:05:09
quali,27,Kevin did 22.85.,2023-09-02 14:05:06,5642,2023-09-02 14:05:08
quali,31,So Verstappen just going past you on the start-finish straight now. Norris three seconds behind him and Perez three seconds behind as well. All just completed time-lapse. Perez just coming through now.,2023-09-02 14:04:44,14282,2023-09-02 14:05:05
quali,27,"The loss to Kevin is the turn 1 locking basically a little bit at 6, but basically turn 1.",2023-09-02 14:04:59,9610,2023-09-02 14:05:05
quali,11,"OK, V-Charge on. B-Bal 7. Double slow. Cancel red button. Cancel red button.",2023-09-02 14:04:52,11957,2023-09-02 14:05:04
quali,18,"Okay, in phase behind. So push through 6 and 7.",2023-09-02 14:04:54,8928,2023-09-02 14:05:02
quali,40,"We'll focus on the next tyre before the wake-up gap. Have a think about the flap for the next run.",2023-09-02 14:04:52,9589,2023-09-02 14:05:01
quali,1,"It's a bit on the understeer side. Okay, understood.",2023-09-02 14:04:54,8586,2023-09-02 14:05:01
quali,18,"So you've got Sainz ahead and then you've got Leclerc three in front, so it'll be just Leclerc and Sainz ahead of you, so this is a good gap on toes.",2023-09-02 14:04:42,12597,2023-09-02 14:04:55
quali,1,"Let me know if you'd like a flap adjustment.",2023-09-02 14:04:49,5536,2023-09-02 14:04:54
quali,16,And now we are in sync with the people behind.,2023-09-02 14:04:46,7520,2023-09-02 14:04:54
quali,4,"Ok, Lando, all the cars behind in phase, recharge on.",2023-09-02 14:04:52,7285,2023-09-02 14:04:54
quali,22,I would say it slows people a little bit to understeer.,2023-09-02 14:04:51,6048,2023-09-02 14:04:51
quali,20,Lost my head is Boxing.,2023-09-02 14:04:45,5578,2023-09-02 14:04:48
quali,40,"OK, push in the end lap for timings. Your lap time 23.9, Yuki 23.2, Hulkenberg 23.3. We lost 4 and a half tenths in sector 2. We'll show you in the garage. You focus on the next one. Yeah.",2023-09-02 14:04:28,21322,2023-09-02 14:04:47
quali,1,"OK, recharge on max.",2023-09-02 14:04:42,4960,2023-09-02 14:04:47
quali,14,So everyone behind is slow.,2023-09-02 14:04:44,5642,2023-09-02 14:04:46
quali,16,"Watch for traffic with Zhou. He's pushing. Behind him, clear.",2023-09-02 14:04:34,9226,2023-09-02 14:04:46
quali,81,"Ok, cool, the tyres recharged the pack. I'm going to go again.",2023-09-02 14:04:38,6602,2023-09-02 14:04:44
quali,27,"OK, Nico, charge on. Once you cross the safety car line, it'll get negative on delta time, loss of ahead in sync. Other cars ahead are on outlap. No one pushing behind in sync.",2023-09-02 14:04:30,15221,2023-09-02 14:04:42
quali,18,"Delta needs to be negative, Lance.",2023-09-02 14:04:37,5962,2023-09-02 14:04:41
quali,16,"We'll have two, three cars starting the lap now, so be careful. Sargeant is starting the lap now, so watch for traffic with Sargeant. Behind him there will be a gap of four seconds to Bottas. So first Sargeant, then Bottas. Behind Bottas. Behind Bottas there will be another gap. Behind Bottas will be clear. So Zhou pushing behind, sorry. Zhou pushing behind at four seconds. Behind him clear, he is the last car behind pushing. Zhou two seconds.",2023-09-02 14:03:57,38154,2023-09-02 14:04:40
quali,20,No threats behind.,2023-09-02 14:04:38,5024,2023-09-02 14:04:39
quali,14,"And a reminder, you can use energy around turn 3.",2023-09-02 14:04:35,8138,2023-09-02 14:04:38
quali,18,"So energy, use energy now.",2023-09-02 14:04:30,7008,2023-09-02 14:04:37
quali,20,"Charge on, cool down lap.",2023-09-02 14:04:33,5792,2023-09-02 14:04:36
quali,22,"Charge on, charge on. Nobody pushing behind. And stay negative.",2023-09-02 14:04:27,10272,2023-09-02 14:04:33
quali,18,"So, Zhou is the only car. Four seconds after Zhou, you should be in phase with Tsunoda behind after Zhou. So, we're going to use energy out of two. You've got Fernando out lap behind and the two Ferraris ahead out lap.",2023-09-02 14:04:14,16864,2023-09-02 14:04:31
quali,14,"So once you get out on track, all cars should be finishing laps. Tsunoda just coming across the line now. He'd be finishing his lap and everyone behind will be finishing their first lap.",2023-09-02 14:04:19,16245,2023-09-02 14:04:31
quali,55,And you are in sync with cars behind.,2023-09-02 14:04:22,6389,2023-09-02 14:04:28
quali,55,"For starting or closing laps? Starting time-lapse for Bottas approaching behind on DRS and Zhou also behind him. Six seconds Zhou, five seconds for Zhou approaching.",2023-09-02 14:04:02,20298,2023-09-02 14:04:23
quali,18,"Lance, we've got two Ferraris out lap ahead of you. Caution, Sargeant, Bottas on your left-hand side. Bottas, Zhou, starting laps.",2023-09-02 14:04:02,12725,2023-09-02 14:04:17
quali,18,I have understeer at turn 5 and oversteer at turn 8.,2023-09-02 14:03:58,5621,2023-09-02 14:04:05
quali,24,"Gap to Valtteri now 4 seconds. Tsunoda still 9 seconds behind. Good job on the brakes. Tyres on target. Oderkern traffic behind. Mode push, mode push.",2023-09-02 14:03:51,15712,2023-09-02 14:04:02
quali,77,"Right, push. Right, push.",2023-09-02 14:03:56,5130,2023-09-02 14:03:58
quali,77,"Tsunoda still 13 seconds behind, Sargeant 5 ahead.",2023-09-02 14:03:50,7456,2023-09-02 14:03:54
quali,2,"You are good. Target at work. Gap of 6 to open. Gap of 6 to open. Can I take gap 5? OK. We can target 4 to Alex. Target 4 to Alex. At the moment, gap 5. Gasly ahead. Will open now. Alex, 5 ahead. And you go push.",2023-09-02 14:03:29,24416,2023-09-02 14:03:54
quali,23,"All clear behind. Target 4 if we can't get up at 3.3, 3.6, 3.8.",2023-09-02 14:03:42,10016,2023-09-02 14:03:50
quali,10,"And reminder, recharge off before turn 11.",2023-09-02 14:03:32,6602,2023-09-02 14:03:40
quali,24,"Still 11 seconds behind, Sven-Ola.",2023-09-02 14:03:38,6069,2023-09-02 14:03:39
quali,23,"So it's just Hamilton and Gasly to open the lap. Captain Gasly currently 2.8.",2023-09-02 14:03:35,7285,2023-09-02 14:03:39
quali,77,"Sergeant, 6.5 ahead.",2023-09-02 14:03:34,5685,2023-09-02 14:03:35
quali,10,"So you're 4.9 to Hamilton ahead.",2023-09-02 14:03:22,6410,2023-09-02 14:03:32
quali,2,Currently in gap to LX4. Targeting gap of 6 to open.,2023-09-02 14:03:23,7114,2023-09-02 14:03:29
quali,20,Right hand toggle.,2023-09-02 14:03:30,5109,2023-09-02 14:03:29
quali,77,And we do not expect any queuing.,2023-09-02 14:03:23,5493,2023-09-02 14:03:26
quali,16,"Ok, you can start the engine.",2023-09-02 14:03:17,7050,2023-09-02 14:03:24
quali,63,"Gap 7. Should be OK for bunching. Keep pushing. Cancel that magic. I'll be strat 2. Gap ahead 6. Good to go.",2023-09-02 14:03:07,14218,2023-09-02 14:03:22
quali,10,"And we've got all gears are alert.",2023-09-02 14:03:13,5557,2023-09-02 14:03:21
quali,24,"Twelve seconds, Sonora, behind Pushing.",2023-09-02 14:03:21,6517,2023-09-02 14:03:21
quali,77,"So far, tyres on target. First car pushing. Tsunoda now in 16th second.",2023-09-02 14:03:17,7840,2023-09-02 14:03:20
quali,2,B-Bal offset plus one.,2023-09-02 14:03:16,5194,2023-09-02 14:03:20
quali,24,Tyres on target.,2023-09-02 14:03:17,5600,2023-09-02 14:03:19
quali,10,We hope it will settle down with some new set of front brakes.,2023-09-02 14:03:08,6816,2023-09-02 14:03:16
quali,11,"We've got a bit of time buffer here, so that's five second gap. B-Belt 2. Red button reminder for the medium speed. Leave five seconds to Norris.",2023-09-02 14:03:04,11957,2023-09-02 14:03:14
quali,2,"Push 6-7, please. Push 6-7. I will weave into turn 8.",2023-09-02 14:03:08,8010,2023-09-02 14:03:14
quali,1,B-Bal 3. Pull toggle. Recharge off.,2023-09-02 14:03:05,7029,2023-09-02 14:03:12
quali,10,"Okay, mate, we're checking.",2023-09-02 14:03:04,5088,2023-09-02 14:03:10
quali,10,Quite a lot of vibrations on the brake.,2023-09-02 14:03:00,5984,2023-09-02 14:03:08
quali,23,Go switch to go out.,2023-09-02 14:03:05,5344,2023-09-02 14:03:07
quali,11,"Okay, so tyres are looking good.",2023-09-02 14:03:00,5024,2023-09-02 14:03:04
quali,77,"Now it's 7 seconds to Sargeant ahead.",2023-09-02 14:03:02,5621,2023-09-02 14:03:04
quali,63,Happy to work them a bit harder. 8 second gap ahead to Perez.,2023-09-02 14:02:54,9077,2023-09-02 14:03:03
quali,20,"Go, go, go, go, go.",2023-09-02 14:03:01,5130,2023-09-02 14:03:02
quali,27,"Okay, you're all in sync, Tsunoda. And then Lawson. Gap to Lawson is 1.8. Remember, mode push, mode push. 1.8, 2.5, 3, 3.5.",2023-09-02 14:02:44,17504,2023-09-02 14:03:00
quali,77,Fast car pushing will be soon loaded on Lawson. They are opening the lap now.,2023-09-02 14:02:54,9312,2023-09-02 14:03:00
quali,1,Noise on dash.,2023-09-02 14:02:53,4704,2023-09-02 14:02:58
quali,24,Valtteri in front. 15 seconds behind Tsunoda. He will start pushing now.,2023-09-02 14:02:53,9120,2023-09-02 14:02:58
quali,40,"OK, that's two seconds to Yuki. Don't get too close. OK, good job.",2023-09-02 14:02:48,8095,2023-09-02 14:02:55
quali,23,Copy.,2023-09-02 14:02:51,4853,2023-09-02 14:02:55
quali,63,Rizville code.,2023-09-02 14:02:47,4938,2023-09-02 14:02:54
quali,10,"The first car in front of you is Hamilton. He's seven seconds ahead of you. And you've got Albon behind five seconds on an outlap.",2023-09-02 14:02:35,12448,2023-09-02 14:02:52
quali,20,"You're minus two on the delta at the moment, Kev. Remember mode push.",2023-09-02 14:02:48,8180,2023-09-02 14:02:52
quali,77,"Okay, we'll be clear on pit exits. First car's ahead of the two Williams. They are five seconds ahead. And expect everyone on the pushing out lap.",2023-09-02 14:02:40,10656,2023-09-02 14:02:48
quali,63,Gap ahead looks pretty good in terms of bunching. I think we should be able to stay here. Gap 8 seconds.,2023-09-02 14:02:36,11274,2023-09-02 14:02:47
quali,81,"Okay, that is a four second gap to Magnussen. I wouldn't suggest to start closer than four seconds at that. In Q1 Run 1.",2023-09-02 14:02:35,11957,2023-09-02 14:02:47
quali,22,Offset zero.,2023-09-02 14:02:43,4917,2023-09-02 14:02:45
quali,1,"Yep, margin to work the tyres a bit more.",2023-09-02 14:02:39,5578,2023-09-02 14:02:45
quali,4,"Most of the cars in front of Verstappen are gone, so I don't think you will be hold up much.",2023-09-02 14:02:39,10528,2023-09-02 14:02:45
quali,40,Charles-Joachim Lascarne.,2023-09-02 14:02:41,4832,2023-09-02 14:02:44
quali,24,"OK, coming out.",2023-09-02 14:02:40,5109,2023-09-02 14:02:44
quali,44,"So gap currently at 6.4 and we'll go to Gasly behind at 7.",2023-09-02 14:02:38,5856,2023-09-02 14:02:42
quali,27,"Okay, we need to be negative minus on delta time. I know they're holding you up. Yeah, we're going to be negative by STI 1, so don't overreact if it's partially positive.",2023-09-02 14:02:26,15434,2023-09-02 14:02:40
quali,2,"Okay, we make the gap. Make the gap now. Alex will do. So that, not yet, that trip over. We make the gap. We make the gap. Until that trip over. We're good.",2023-09-02 14:02:11,29984,2023-09-02 14:02:39
quali,11,Sync is good. Target plus five.,2023-09-02 14:02:32,7072,2023-09-02 14:02:39
quali,10,"So we've got 10 cars on their outlaps right now. Focus on your outlap. We can do recharge off between turns 2 and 4.",2023-09-02 14:02:22,11424,2023-09-02 14:02:37
quali,1,"Okay, so we have both Alfa Tauris and both Haas on the run to Ascari, and Piastri between the two Lesmos, and it's yourself.",2023-09-02 14:02:16,14410,2023-09-02 14:02:30
quali,44,So gap is at 4.5 now. Five.,2023-09-02 14:02:23,6944,2023-09-02 14:02:29
quali,24,Go for it.,2023-09-02 14:02:25,5664,2023-09-02 14:02:28
quali,40,"Unwell, just did a bit of facelift on turn 11.",2023-09-02 14:02:23,7072,2023-09-02 14:02:27
quali,63,Gap 7.5.,2023-09-02 14:02:21,5258,2023-09-02 14:02:25
quali,22,Eyes on the delta.,2023-09-02 14:02:20,4896,2023-09-02 14:02:21
quali,55,"Yep, T1 plus three degrees for the half.",2023-09-02 14:02:11,7968,2023-09-02 14:02:19
quali,44,"Okay, so that gap's at three seconds. Now four seconds.",2023-09-02 14:02:13,7136,2023-09-02 14:02:18
quali,40,Offset zero.,2023-09-02 14:02:10,4938,2023-09-02 14:02:13
quali,20,"Brake, warming and weaving, please, Kev. Your front tyres in particular.",2023-09-02 14:02:08,8416,2023-09-02 14:02:13
quali,63,Gap ahead three. Now four. Five.,2023-09-02 14:02:01,8373,2023-09-02 14:02:11
quali,23,Grip managed before I see two.,2023-09-02 14:02:08,5813,2023-09-02 14:02:11
quali,2,"Okay, let's go and stop. Let's go and stop so we have priority and we budge.",2023-09-02 14:01:57,14069,2023-09-02 14:02:10
quali,22,"There's no problem, Yuki. Sink A when you can.",2023-09-02 14:02:06,6922,2023-09-02 14:02:10
quali,55,Tyre in T1.,2023-09-02 14:01:59,5792,2023-09-02 14:02:05
quali,22,"I can't sink second gear.",2023-09-02 14:02:00,5621,2023-09-02 14:02:01
quali,11,"Okay, so, gear sync to turn 4.",2023-09-02 14:01:55,6944,2023-09-02 14:02:00
quali,20,Boat K2.,2023-09-02 14:01:51,5066,2023-09-02 14:01:53
quali,81,"Okay, Oscar, you are the fifth car. Both Albert Tauris, Hulkenberg and Magnussen are nine seconds ahead. They're quite closely spaced.",2023-09-02 14:01:39,13685,2023-09-02 14:01:52
quali,55,Two minutes.,2023-09-02 14:01:49,4874,2023-09-02 14:01:51
quali,20,Radio off.,2023-09-02 14:01:45,4789,2023-09-02 14:01:47
quali,27,"Okay, we can go mode K2, K2.",2023-09-02 14:01:37,6560,2023-09-02 14:01:43
quali,20,"So, Tsunoda, Lawson in front, then Nico, and then yourself.",2023-09-02 14:01:38,7370,2023-09-02 14:01:43
quali,20,"OK, Kev, radio check. Radio's good. Good for me too.",2023-09-02 14:01:31,9696,2023-09-02 14:01:36
quali,10,You can send the car to me after the Mercedes.,2023-09-02 14:01:23,6517,2023-09-02 14:01:34
quali,11,"Yes, ladder clean. Yeah, likewise.",2023-09-02 14:01:28,6474,2023-09-02 14:01:33
quali,27,"Okay, remember to be negative on delta time. Lawson is three seconds ahead right now.",2023-09-02 14:01:23,8800,2023-09-02 14:01:31
quali,11,Braking check.,2023-09-02 14:01:24,5109,2023-09-02 14:01:30
quali,22,Plus five all around. Plus five all around. Eyes on the dash.,2023-09-02 14:01:25,9162,2023-09-02 14:01:28
quali,40,"Okay, we sink the gears and we focus on the delta, please. Keep the position. We have two halves behind.",2023-09-02 14:01:14,14538,2023-09-02 14:01:28
quali,27,"OK, Nico, two Alfa Tauris ahead, Tsunoda, then Lawson.",2023-09-02 14:01:16,7818,2023-09-02 14:01:20
quali,1,Remember where to make your gap.,2023-09-02 14:01:14,7392,2023-09-02 14:01:20
quali,22,"OK, let's go.",2023-09-02 14:01:03,5152,2023-09-02 14:01:04
quali,16,Leaving in around 4 minutes. Copy.,2023-09-02 13:59:42,8714,2023-09-02 13:59:50
quali,16,Ampere limiter on.,2023-09-02 13:59:00,5877,2023-09-02 13:59:07
quali,16,"Yeah, copy that.",2023-09-02 13:58:53,4725,2023-09-02 13:58:59
quali,16,Corner.,2023-09-02 13:58:48,4981,2023-09-02 13:58:54
fp3,16,77.,2023-09-02 11:47:58,4938,2023-09-02 11:48:03
fp3,14,"Radio check, radio check. Yep, loud and clear mate. We've just got set up here. Car is due to be released in two minutes' time.",2023-09-02 11:47:45,13130,2023-09-02 11:47:54
fp3,16,"OK. Yeah, OK. Radio check.",2023-09-02 11:47:48,7306,2023-09-02 11:47:54
fp3,55,"Yeah, over.",2023-09-02 11:47:39,5280,2023-09-02 11:47:42
fp3,55,Radio check. 1-2-3. Radio check.,2023-09-02 11:47:33,6282,2023-09-02 11:47:39
fp3,18,Car should be released in about three minutes. Copy.,2023-09-02 11:47:24,8095,2023-09-02 11:47:32
fp3,24,"Roger, check. Another clear.",2023-09-02 11:47:20,6858,2023-09-02 11:47:24
fp3,18,"Yep, copy that. That sounds good there.",2023-09-02 11:47:20,5877,2023-09-02 11:47:24
fp3,18,Speed 05.,2023-09-02 11:47:14,4917,2023-09-02 11:47:18
fp3,24,Radio check. Radio check.,2023-09-02 11:47:15,6218,2023-09-02 11:47:17
fp3,44,"Yes, Sergio Checo, OK.",2023-09-02 11:47:01,5301,2023-09-02 11:47:04
fp3,44,Roger.,2023-09-02 11:46:57,4704,2023-09-02 11:46:58
fp3,11,1-2-1-2. Check my time.,2023-09-02 11:46:29,5834,2023-09-02 11:46:35
fp3,63,Get that AT in the oil.,2023-09-02 11:46:21,5536,2023-09-02 11:46:28
fp3,44,"That's an 18 oil.",2023-09-02 11:46:22,5386,2023-09-02 11:46:25
fp3,44,"106, Leon, 106.",2023-09-02 11:46:06,5237,2023-09-02 11:46:08
fp3,63,"Did you check it, Dennis? Did you check? Yeah, all good.",2023-09-02 11:45:46,13365,2023-09-02 11:46:04
fp3,18,"Check rear check. Yep, rear check copy, loud and clear. The trolleys are all set for the pitlane, so we should be good to go roundabout on time. Copy.",2023-09-02 11:45:43,16351,2023-09-02 11:45:59
